"NM_POINT_SOURCE","ID_POINT","NO_VALUE_ORIGINAL","NO_VALUE_STANDARD","TM_PERIOD_START","TM_PERIOD_END","TM_PROCESSED","NM_DERIVATION_TYPE","NM_MNEMONIC"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 07.30.00.000000000,25-SEP-20 07.44.59.999000000,25-SEP-20 07.39.39.266000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 07.45.00.000000000,25-SEP-20 07.59.59.999000000,25-SEP-20 07.54.44.653000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 08.00.00.000000000,25-SEP-20 08.14.59.999000000,25-SEP-20 08.09.39.074000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 08.15.00.000000000,25-SEP-20 08.29.59.999000000,25-SEP-20 08.24.19.271000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 08.30.00.000000000,25-SEP-20 08.44.59.999000000,25-SEP-20 08.39.33.256000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 08.45.00.000000000,25-SEP-20 08.59.59.999000000,25-SEP-20 08.54.24.876000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 09.00.00.000000000,25-SEP-20 09.14.59.999000000,25-SEP-20 09.09.22.984000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 09.15.00.000000000,25-SEP-20 09.29.59.999000000,25-SEP-20 09.24.19.107000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 09.30.00.000000000,25-SEP-20 09.44.59.999000000,25-SEP-20 09.39.22.739000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 09.45.00.000000000,25-SEP-20 09.59.59.999000000,25-SEP-20 09.54.32.864000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 10.00.00.000000000,25-SEP-20 10.14.59.999000000,25-SEP-20 10.09.25.217000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 10.15.00.000000000,25-SEP-20 10.29.59.999000000,25-SEP-20 10.24.26.476000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 10.30.00.000000000,25-SEP-20 10.44.59.999000000,25-SEP-20 10.39.25.825000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 10.45.00.000000000,25-SEP-20 10.59.59.999000000,25-SEP-20 10.55.08.694000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 11.00.00.000000000,25-SEP-20 11.14.59.999000000,25-SEP-20 11.09.27.525000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 11.15.00.000000000,25-SEP-20 11.29.59.999000000,25-SEP-20 11.24.20.774000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 11.30.00.000000000,25-SEP-20 11.44.59.999000000,25-SEP-20 11.39.30.655000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 11.45.00.000000000,25-SEP-20 11.59.59.999000000,25-SEP-20 11.54.17.677000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 12.00.00.000000000,25-SEP-20 12.14.59.999000000,25-SEP-20 12.09.23.741000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 12.15.00.000000000,25-SEP-20 12.29.59.999000000,25-SEP-20 12.24.28.622000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 12.30.00.000000000,25-SEP-20 12.44.59.999000000,25-SEP-20 12.39.25.764000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 12.45.00.000000000,25-SEP-20 12.59.59.999000000,25-SEP-20 12.54.18.305000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 13.00.00.000000000,25-SEP-20 13.14.59.999000000,25-SEP-20 13.09.23.486000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 13.15.00.000000000,25-SEP-20 13.29.59.999000000,25-SEP-20 13.24.22.435000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 13.30.00.000000000,25-SEP-20 13.44.59.999000000,25-SEP-20 13.39.33.427000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 13.45.00.000000000,25-SEP-20 13.59.59.999000000,25-SEP-20 13.54.33.181000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 14.00.00.000000000,25-SEP-20 14.14.59.999000000,25-SEP-20 14.09.33.503000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 14.15.00.000000000,25-SEP-20 14.29.59.999000000,25-SEP-20 14.24.24.824000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 14.30.00.000000000,25-SEP-20 14.44.59.999000000,25-SEP-20 14.39.20.004000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 14.45.00.000000000,25-SEP-20 14.59.59.999000000,25-SEP-20 14.54.18.595000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 15.00.00.000000000,25-SEP-20 15.14.59.999000000,25-SEP-20 15.09.17.949000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 15.15.00.000000000,25-SEP-20 15.29.59.999000000,25-SEP-20 15.24.25.517000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 15.30.00.000000000,25-SEP-20 15.44.59.999000000,25-SEP-20 15.39.18.632000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 15.45.00.000000000,25-SEP-20 15.59.59.999000000,25-SEP-20 15.54.19.151000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 16.00.00.000000000,25-SEP-20 16.14.59.999000000,25-SEP-20 16.09.17.121000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 16.15.00.000000000,25-SEP-20 16.29.59.999000000,25-SEP-20 16.24.21.256000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 16.30.00.000000000,25-SEP-20 16.44.59.999000000,25-SEP-20 16.39.18.866000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 16.45.00.000000000,25-SEP-20 16.59.59.999000000,25-SEP-20 16.54.20.927000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 17.00.00.000000000,25-SEP-20 17.14.59.999000000,25-SEP-20 17.09.18.551000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 17.15.00.000000000,25-SEP-20 17.29.59.999000000,25-SEP-20 17.24.26.687000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 17.30.00.000000000,25-SEP-20 17.44.59.999000000,25-SEP-20 17.40.20.990000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.53125,0.53125,25-SEP-20 17.45.00.000000000,25-SEP-20 17.59.59.999000000,25-SEP-20 17.54.13.945000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 18.00.00.000000000,25-SEP-20 18.14.59.999000000,25-SEP-20 18.09.30.781000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 18.15.00.000000000,25-SEP-20 18.29.59.999000000,25-SEP-20 18.24.12.946000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 18.30.00.000000000,25-SEP-20 18.44.59.999000000,25-SEP-20 18.39.13.628000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 18.45.00.000000000,25-SEP-20 18.59.59.999000000,25-SEP-20 18.54.11.691000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 19.00.00.000000000,25-SEP-20 19.14.59.999000000,25-SEP-20 19.09.18.970000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 19.15.00.000000000,25-SEP-20 19.29.59.999000000,25-SEP-20 19.24.16.421000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 19.30.00.000000000,25-SEP-20 19.44.59.999000000,25-SEP-20 19.39.41.386000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 19.45.00.000000000,25-SEP-20 19.59.59.999000000,25-SEP-20 19.54.35.194000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 20.00.00.000000000,25-SEP-20 20.14.59.999000000,25-SEP-20 20.09.28.775000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 20.15.00.000000000,25-SEP-20 20.29.59.999000000,25-SEP-20 20.24.14.298000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 20.30.00.000000000,25-SEP-20 20.44.59.999000000,25-SEP-20 20.39.16.133000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 20.45.00.000000000,25-SEP-20 20.59.59.999000000,25-SEP-20 20.54.13.060000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 21.00.00.000000000,25-SEP-20 21.14.59.999000000,25-SEP-20 21.09.16.254000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 21.15.00.000000000,25-SEP-20 21.29.59.999000000,25-SEP-20 21.24.18.485000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 21.30.00.000000000,25-SEP-20 21.44.59.999000000,25-SEP-20 21.39.12.967000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 21.45.00.000000000,25-SEP-20 21.59.59.999000000,25-SEP-20 21.54.09.047000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 22.00.00.000000000,25-SEP-20 22.14.59.999000000,25-SEP-20 22.09.07.605000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 22.15.00.000000000,25-SEP-20 22.29.59.999000000,25-SEP-20 22.24.27.191000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 22.30.00.000000000,25-SEP-20 22.44.59.999000000,25-SEP-20 22.38.38.263000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 22.45.00.000000000,25-SEP-20 22.59.59.999000000,25-SEP-20 22.55.13.672000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 23.00.00.000000000,25-SEP-20 23.14.59.999000000,25-SEP-20 23.09.22.353000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 23.15.00.000000000,25-SEP-20 23.29.59.999000000,25-SEP-20 23.24.03.848000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 23.30.00.000000000,25-SEP-20 23.44.59.999000000,25-SEP-20 23.38.38.297000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,25-SEP-20 23.45.00.000000000,25-SEP-20 23.59.59.999000000,25-SEP-20 23.53.57.897000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 00.00.00.000000000,26-SEP-20 00.14.59.999000000,26-SEP-20 00.09.17.948000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 00.15.00.000000000,26-SEP-20 00.29.59.999000000,26-SEP-20 00.41.56.853000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 00.30.00.000000000,26-SEP-20 00.44.59.999000000,26-SEP-20 00.43.18.508000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 00.45.00.000000000,26-SEP-20 00.59.59.999000000,26-SEP-20 01.24.21.016000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 00.45.00.000000000,26-SEP-20 00.59.59.999000000,26-SEP-20 01.24.47.504000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 01.00.00.000000000,26-SEP-20 01.14.59.999000000,26-SEP-20 01.29.29.674000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 01.15.00.000000000,26-SEP-20 01.29.59.999000000,26-SEP-20 01.31.51.106000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 01.30.00.000000000,26-SEP-20 01.44.59.999000000,26-SEP-20 01.48.58.998000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 01.45.00.000000000,26-SEP-20 01.59.59.999000000,26-SEP-20 02.08.26.691000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 02.00.00.000000000,26-SEP-20 02.14.59.999000000,26-SEP-20 02.14.11.247000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 02.15.00.000000000,26-SEP-20 02.29.59.999000000,26-SEP-20 02.31.24.664000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 02.30.00.000000000,26-SEP-20 02.44.59.999000000,26-SEP-20 02.47.13.018000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 02.45.00.000000000,26-SEP-20 02.59.59.999000000,26-SEP-20 03.06.07.446000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 03.00.00.000000000,26-SEP-20 03.14.59.999000000,26-SEP-20 03.34.41.070000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 03.15.00.000000000,26-SEP-20 03.29.59.999000000,26-SEP-20 03.36.44.297000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 03.30.00.000000000,26-SEP-20 03.44.59.999000000,26-SEP-20 03.40.31.557000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 03.45.00.000000000,26-SEP-20 03.59.59.999000000,26-SEP-20 04.11.26.410000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 04.00.00.000000000,26-SEP-20 04.14.59.999000000,26-SEP-20 04.19.03.381000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 04.15.00.000000000,26-SEP-20 04.29.59.999000000,26-SEP-20 04.31.48.145000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 04.30.00.000000000,26-SEP-20 04.44.59.999000000,26-SEP-20 04.41.52.685000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 04.45.00.000000000,26-SEP-20 04.59.59.999000000,26-SEP-20 04.55.17.666000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 05.00.00.000000000,26-SEP-20 05.14.59.999000000,26-SEP-20 05.10.25.932000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 05.15.00.000000000,26-SEP-20 05.29.59.999000000,26-SEP-20 05.26.08.281000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 05.30.00.000000000,26-SEP-20 05.44.59.999000000,26-SEP-20 05.41.34.143000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 05.45.00.000000000,26-SEP-20 05.59.59.999000000,26-SEP-20 05.54.33.498000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 06.00.00.000000000,26-SEP-20 06.14.59.999000000,26-SEP-20 06.09.19.895000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 06.15.00.000000000,26-SEP-20 06.29.59.999000000,26-SEP-20 06.24.20.291000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 06.30.00.000000000,26-SEP-20 06.44.59.999000000,26-SEP-20 06.39.20.475000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 06.45.00.000000000,26-SEP-20 06.59.59.999000000,26-SEP-20 06.54.33.986000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 07.00.00.000000000,26-SEP-20 07.14.59.999000000,26-SEP-20 07.09.28.221000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 07.15.00.000000000,26-SEP-20 07.29.59.999000000,26-SEP-20 07.24.27.384000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 07.30.00.000000000,26-SEP-20 07.44.59.999000000,26-SEP-20 07.39.44.266000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 07.45.00.000000000,26-SEP-20 07.59.59.999000000,26-SEP-20 07.54.49.920000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 08.00.00.000000000,26-SEP-20 08.14.59.999000000,26-SEP-20 08.09.34.592000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 08.15.00.000000000,26-SEP-20 08.29.59.999000000,26-SEP-20 08.24.27.853000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 08.30.00.000000000,26-SEP-20 08.44.59.999000000,26-SEP-20 08.39.27.294000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 08.45.00.000000000,26-SEP-20 08.59.59.999000000,26-SEP-20 08.54.24.447000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 09.00.00.000000000,26-SEP-20 09.14.59.999000000,26-SEP-20 09.09.19.766000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 09.15.00.000000000,26-SEP-20 09.29.59.999000000,26-SEP-20 09.24.36.644000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 09.30.00.000000000,26-SEP-20 09.44.59.999000000,26-SEP-20 09.39.20.219000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 09.45.00.000000000,26-SEP-20 09.59.59.999000000,26-SEP-20 09.54.27.829000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 10.00.00.000000000,26-SEP-20 10.14.59.999000000,26-SEP-20 10.09.18.724000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 10.15.00.000000000,26-SEP-20 10.29.59.999000000,26-SEP-20 10.24.23.656000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 10.30.00.000000000,26-SEP-20 10.44.59.999000000,26-SEP-20 10.39.27.485000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 10.45.00.000000000,26-SEP-20 10.59.59.999000000,26-SEP-20 10.54.36.642000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 11.00.00.000000000,26-SEP-20 11.14.59.999000000,26-SEP-20 11.09.28.217000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 11.15.00.000000000,26-SEP-20 11.29.59.999000000,26-SEP-20 11.25.16.592000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 11.30.00.000000000,26-SEP-20 11.44.59.999000000,26-SEP-20 11.39.19.659000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 11.45.00.000000000,26-SEP-20 11.59.59.999000000,26-SEP-20 11.54.18.249000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 12.00.00.000000000,26-SEP-20 12.14.59.999000000,26-SEP-20 12.09.20.633000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 12.15.00.000000000,26-SEP-20 12.29.59.999000000,26-SEP-20 12.24.19.648000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 12.30.00.000000000,26-SEP-20 12.44.59.999000000,26-SEP-20 12.39.19.352000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 12.45.00.000000000,26-SEP-20 12.59.59.999000000,26-SEP-20 12.54.22.091000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 13.00.00.000000000,26-SEP-20 13.14.59.999000000,26-SEP-20 13.09.17.882000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,26-SEP-20 13.15.00.000000000,26-SEP-20 13.29.59.999000000,26-SEP-20 13.24.16.135000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 13.30.00.000000000,26-SEP-20 13.44.59.999000000,26-SEP-20 13.39.41.365000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 13.45.00.000000000,26-SEP-20 13.59.59.999000000,26-SEP-20 13.54.47.818000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 14.00.00.000000000,26-SEP-20 14.14.59.999000000,26-SEP-20 14.09.29.339000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 14.15.00.000000000,26-SEP-20 14.29.59.999000000,26-SEP-20 14.24.20.938000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,26-SEP-20 14.30.00.000000000,26-SEP-20 14.44.59.999000000,26-SEP-20 14.39.19.266000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 14.45.00.000000000,26-SEP-20 14.59.59.999000000,26-SEP-20 14.54.18.183000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 15.00.00.000000000,26-SEP-20 15.14.59.999000000,26-SEP-20 15.09.17.805000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,26-SEP-20 15.15.00.000000000,26-SEP-20 15.29.59.999000000,26-SEP-20 15.24.15.286000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 15.30.00.000000000,26-SEP-20 15.44.59.999000000,26-SEP-20 15.39.14.053000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.09375,0.09375,26-SEP-20 15.45.00.000000000,26-SEP-20 15.59.59.999000000,26-SEP-20 15.54.14.754000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 16.00.00.000000000,26-SEP-20 16.14.59.999000000,26-SEP-20 16.09.16.183000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 16.15.00.000000000,26-SEP-20 16.29.59.999000000,26-SEP-20 16.24.15.978000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 16.30.00.000000000,26-SEP-20 16.44.59.999000000,26-SEP-20 16.39.25.373000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 16.45.00.000000000,26-SEP-20 16.59.59.999000000,26-SEP-20 16.54.24.274000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 17.00.00.000000000,26-SEP-20 17.14.59.999000000,26-SEP-20 17.09.11.565000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 17.15.00.000000000,26-SEP-20 17.29.59.999000000,26-SEP-20 17.24.18.971000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 17.30.00.000000000,26-SEP-20 17.44.59.999000000,26-SEP-20 17.40.24.595000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 17.45.00.000000000,26-SEP-20 17.59.59.999000000,26-SEP-20 17.54.20.003000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 18.00.00.000000000,26-SEP-20 18.14.59.999000000,26-SEP-20 18.09.22.006000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 18.15.00.000000000,26-SEP-20 18.29.59.999000000,26-SEP-20 18.24.17.708000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,26-SEP-20 18.30.00.000000000,26-SEP-20 18.44.59.999000000,26-SEP-20 18.39.19.722000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 18.45.00.000000000,26-SEP-20 18.59.59.999000000,26-SEP-20 18.54.19.330000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 19.00.00.000000000,26-SEP-20 19.14.59.999000000,26-SEP-20 19.09.13.360000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 19.15.00.000000000,26-SEP-20 19.29.59.999000000,26-SEP-20 19.24.13.440000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,26-SEP-20 19.30.00.000000000,26-SEP-20 19.44.59.999000000,26-SEP-20 19.39.37.248000000,"Average","mm/hr"
